"participant" "outcome" "rt" "affect"
"783" 5 -2 2.57910000000149 19
"784" 5 1 2.477 27
"785" 5 1 2.14469999999553 28
"786" 5 1 1.70070000000298 33
"787" 5 2 2.31310000000149 38
"788" 5 -1 1.73210000000149 21
"789" 5 -2 3.20210000000149 9
"790" 5 2 1.83629999999702 12
"791" 5 -1 1.93130000000447 13
"792" 5 1 2.74389999999851 23
"793" 5 2 2.38980000000447 34
"794" 5 -2 1.99939999999851 28
"795" 5 -1 2.66769999999553 22
"796" 5 2 2.76860000000149 37
"797" 5 1 2.05010000000149 46
"798" 5 -2 1.852 42
"799" 5 -2 1.66889999999851 43
"800" 5 1 3.3475 53
"801" 5 2 1.90639999999851 53
"802" 5 -2 1.84579999999702 51
"803" 5 -1 3.21010000000149 49
"804" 5 -2 1.74239999999851 41
"805" 5 2 2.2315 51
"806" 5 1 2.40989999999851 54
"807" 5 -1 1.92760000000149 57
"808" 5 2 2.6705 54
"809" 5 -1 1.69189999999851 47
"810" 5 -2 1.99380000000447 35
"811" 5 1 2.03180000000447 32
"812" 5 1 1.65929999999702 38
"813" 5 2 2.89140000000596 41
"814" 5 2 1.74110000000149 50
"815" 5 -2 1.77720000000298 38
"816" 5 1 1.6435 36
"817" 5 -1 2.01329999999702 32
"818" 5 2 2.143 34
"819" 5 2 2.97410000000149 35
"820" 5 2 1.87980000000447 40
"821" 5 -2 2.25969999999553 40
"822" 5 -1 2.198 28
"823" 5 -1 1.75889999999851 36
"824" 5 1 2.02729999999702 30
"825" 5 1 2.08970000000298 33
"826" 5 -2 1.5325 29
"827" 5 2 3.01060000000149 33
"828" 5 -2 1.71060000000149 21
"829" 5 -2 1.86309999999404 10
"830" 5 -1 1.83 12
"831" 5 2 1.75110000000149 12
"832" 5 1 2.23279999999702 17
"833" 5 1 1.65720000000298 19
"834" 5 -1 1.48379999999702 12
"835" 5 -2 1.85039999999851 11
"836" 5 1 1.38340000000596 8
"837" 5 -1 1.76820000000298 10
"838" 5 -1 1.6095 5
"839" 5 -1 2.00139999999851 7
"840" 5 -1 3.48610000000149 4
"841" 5 2 1.82439999999851 11
"842" 5 1 1.926 18
"843" 5 -2 2.077 27
"844" 5 -1 2.15079999999702 19
"845" 5 -2 1.91209999999404 16
"846" 5 1 2.51589999999851 21
"847" 5 2 1.71979999999702 27
"848" 5 2 1.35689999999851 35
"849" 5 -2 1.61390000000596 26
"850" 5 2 2.69520000000298 31
"851" 5 2 1.67909999999404 25
"852" 5 -2 2.71610000000149 21
"853" 5 2 1.54120000000298 26
"854" 5 1 1.5055 31
"855" 5 -2 2.81410000000149 37
"856" 5 2 2.75060000000149 45
"857" 5 -1 1.50869999999553 49
"858" 5 2 2.36579999999702 52
"859" 5 -1 1.95590000000596 50
"860" 5 -2 3.44559999999404 49
"861" 5 1 1.77370000000298 49
"862" 5 1 1.59870000000298 51
"863" 5 1 2.06470000000298 51
"864" 5 -1 1.60480000000447 50
"865" 5 -1 2.13460000000149 48
"866" 5 2 1.68969999999553 49
"867" 5 -1 1.36090000000596 47
"868" 5 2 2.32469999999553 48
"869" 5 1 1.46189999999851 47
"870" 5 1 2.00629999999702 51
"871" 5 -2 1.27919999999553 41
"872" 5 1 1.7005 45
"873" 5 1 1.63070000000298 45
"874" 5 1 2.07859999999404 48
"875" 5 -2 1.40270000000298 44
"876" 5 -1 2.40820000000298 49
"877" 5 2 1.52409999999404 49
"878" 5 -1 1.43210000000149 45
"879" 5 2 2.04919999999553 40
"880" 5 -1 2.33489999999851 42
"881" 5 -1 2.18409999999404 38
"882" 5 -1 2.51069999999553 36
"883" 5 1 2.04630000000447 34
"884" 5 -2 1.70780000000447 27
"885" 5 -2 1.76060000000149 20
"886" 5 1 1.88590000000596 22
"887" 5 -2 2.25339999999851 14
"888" 5 2 2.1505 20
"889" 5 -2 2.21520000000298 12
"890" 5 -2 1.84959999999404 13
"891" 5 -2 1.92919999999553 14
"892" 5 -2 1.975 7
"893" 5 1 2.01469999999553 10
"894" 5 -2 2.32519999999553 3
"895" 5 -1 1.951 2
"896" 5 2 2.112 2
"897" 5 -1 2.02010000000149 2
"898" 5 1 2.09360000000149 9
"899" 5 2 2.2165 9
"900" 5 -1 2.25140000000596 4
"901" 5 -2 2.13069999999553 2
"902" 5 -2 2.72510000000149 1
"903" 5 -1 2.11060000000149 2
"904" 5 2 2.03279999999702 12
"905" 5 -1 1.88869999999553 2
"906" 5 -1 1.83489999999851 1
"907" 5 2 2.1645 2
"908" 5 2 2.05 13
"909" 5 -2 1.907 10
"910" 5 -1 2.4405 19
"911" 5 1 1.72189999999851 12
"912" 5 1 2.1175 8
"913" 5 -2 1.94170000000298 5
"914" 5 -1 1.35660000000149 9
"915" 5 2 2.52620000000298 15
"916" 5 2 2.264 17
"917" 5 -2 1.66339999999851 7
"918" 5 -2 2.91820000000298 3
"919" 5 -2 2.4445 3
"920" 5 1 2.04510000000149 2
"921" 5 1 2.02889999999851 3
"922" 5 1 1.9465 3
"923" 5 -1 1.59540000000596 3
"924" 5 2 2.00770000000298 7
"925" 5 2 2.55420000000298 7
"926" 5 1 1.57329999999702 3
"927" 5 -1 2.99479999999702 3
"928" 5 -2 2.96560000000149 2
"929" 5 2 2.29070000000298 3
"930" 5 -1 1.70379999999702 2
"931" 5 1 2.33289999999851 4
"932" 5 1 1.76020000000298 12
"933" 5 -2 1.93929999999702 3
"934" 5 -1 1.35670000000298 13
"935" 5 2 1.64479999999702 9
"936" 5 1 1.95920000000298 10
"937" 5 2 1.58129999999702 8
"938" 6 1 1.587 99
"939" 6 -2 1.80030000001192 25
"940" 6 -2 1.66060000002384 5
"941" 6 -2 2.00469999998808 4
"942" 6 -1 2.11909999996424 36
"943" 6 2 3.01559999996424 100
"944" 6 1 3.57229999995232 59
"945" 6 -2 1.82959999996424 1
"946" 6 -1 3.22070000004768 45
"947" 6 2 3.32430000001192 92
"948" 6 -1 2.06210000002384 43
"949" 6 -2 3.80729999995232 40
"950" 6 1 1.5805 70
"951" 6 1 1.55329999995232 56
"952" 6 -2 3.063 17
"953" 6 2 2.86959999996424 73
"954" 6 -1 1.80919999998808 40
"955" 6 2 3.70359999996424 76
"956" 6 -2 1.87859999996424 47
"957" 6 1 3.24709999996424 59
"958" 6 -1 2.40689999997616 45
"959" 6 -1 2.46109999996424 37
"960" 6 -2 1.97119999998808 27
"961" 6 2 1.76830000001192 80
"962" 6 -1 1.23380000001192 42
"963" 6 -1 1.56019999998808 27
"964" 6 2 1.76840000003576 99
"965" 6 1 1.61680000001192 97
"966" 6 -2 2.256 30
"967" 6 2 1.94489999997616 72
"968" 6 -2 1.88769999998808 12
"969" 6 -2 2.04080000001192 40
"970" 6 1 2.39789999997616 57
"971" 6 -1 1.24460000002384 36
"972" 6 1 2.1165 57
"973" 6 1 1.92709999996424 58
"974" 6 1 2.03019999998808 87
"975" 6 -1 1.8345 39
"976" 6 2 2.61019999998808 59
"977" 6 1 2.07480000001192 78
"978" 6 -1 1.45710000002384 37
"979" 6 -2 3.80469999998808 21
"980" 6 -1 1.61939999997616 35
"981" 6 2 2.63710000002384 93
"982" 6 2 1.81430000001192 90
"983" 6 1 3.98459999996424 57
"984" 6 -1 1.49180000001192 32
"985" 6 -2 3.01380000001192 24
"986" 6 -1 1.66510000002384 29
"987" 6 1 1.90809999996424 85
"988" 6 1 2.1555 53
"989" 6 -2 2.47270000004768 6
"990" 6 -2 3.25019999998808 3
"991" 6 -1 1.48209999996424 9
"992" 6 -2 1.75040000003576 8
"993" 6 2 2.2695 54
"994" 6 -2 2.98319999998808 4
"995" 6 2 2.90890000003576 53
"996" 6 1 2.60260000002384 51
"997" 6 1 3.9065 55
"998" 6 -1 3.11169999998808 13
"999" 6 2 1.8825 61
"1000" 6 -2 2.80569999998808 3
"1001" 6 1 3.99860000002384 51
"1002" 6 2 2.22309999996424 51
"1003" 6 -2 2.4075 6
"1004" 6 2 3.379 61
"1005" 6 1 1.46959999996424 56
"1006" 6 -1 1.97869999998808 19
"1007" 6 1 2.15130000001192 57
"1008" 6 -2 2.60839999997616 2
"1009" 6 -1 4.1875 2
"1010" 6 1 3.85560000002384 50
"1011" 6 2 1.71980000001192 52
"1012" 6 2 3.04789999997616 75
"1013" 6 -1 1.78730000001192 26
"1014" 6 2 2.13489999997616 79
"1015" 6 2 2.38759999996424 66
"1016" 6 1 2.21119999998808 70
"1017" 6 1 1.87630000001192 73
"1018" 6 -1 4.2655 27
"1019" 6 -2 2.21160000002384 0
"1020" 6 -1 3.24690000003576 45
"1021" 6 2 2.11490000003576 81
"1022" 6 -2 1.83570000004768 7
"1023" 6 1 1.72539999998803 68
"1024" 6 2 2.35259999995236 99
"1025" 6 -2 1.70919999998808 12
"1026" 6 2 2.01239999997616 71
"1027" 6 -1 2.79930000001192 10
"1028" 6 -1 1.70639999996428 28
"1029" 6 -2 1.44380000001192 11
"1030" 6 -2 1.26679999995232 9
"1031" 6 2 1.43630000001192 98
"1032" 6 1 1.21680000001192 64
"1033" 6 2 1.42799999996414 95
"1034" 6 -2 1.89330000001192 3
"1035" 6 -1 1.95160000002384 37
"1036" 6 -2 1.25869999998808 26
"1037" 6 2 1.7805 96
"1038" 6 2 1.48630000001192 99
"1039" 6 -1 1.73460000000009 8
"1040" 6 -1 1.23609999997611 35
"1041" 6 1 1.83979999995232 51
"1042" 6 -1 1.56689999997616 40
"1043" 6 2 1.19369999998808 72
"1044" 6 2 1.50009999996424 98
"1045" 6 -1 1.715 23
"1046" 6 1 1.09339999998803 64
"1047" 6 -1 1.74659999996424 35
"1048" 6 -2 3.09730000001192 3
"1049" 6 1 1.14309999996424 61
"1050" 6 -1 1.32080000001192 38
"1051" 6 2 1.60669999998808 66
"1052" 6 -1 1.49679999998817 34
"1053" 6 -1 2.08949999998813 39
"1054" 6 2 2.19269999998808 97
"1055" 6 1 1.21139999997616 59
"1056" 6 2 1.40469999998808 98
"1057" 6 -2 1.62189999997616 3
"1058" 6 -1 2.20020000004768 17
"1059" 6 -1 1.89819999998808 3
"1060" 6 -2 1.81829999995232 40
"1061" 6 1 1.25029999995232 69
"1062" 6 1 1.6015 82
"1063" 6 2 1.815 92
"1064" 6 -2 1.90569999998808 10
"1065" 6 2 1.70710000002384 99
"1066" 6 1 1.71970000004768 83
"1067" 6 1 1.6375 74
"1068" 6 -2 1.9945 7
"1069" 6 2 2.226 100
"1070" 6 1 1.80279999995232 74
"1071" 6 -2 1.83180000001192 5
"1072" 6 -2 2.03310000000009 5
"1073" 6 1 1.6715 71
"1074" 6 -2 2.8445 3
"1075" 6 1 1.63 67
"1076" 6 -2 2.06309999996424 5
"1077" 6 2 2.73589999997616 99
"1078" 6 1 2.78130000001192 99
"1079" 6 1 2.53169999999995 61
"1080" 6 2 2.08849999998813 99
"1081" 6 -2 2.03730000001192 37
"1082" 6 1 2.30689999997616 92
"1083" 6 -2 3.95730000000005 1
"1084" 6 1 1.56669999998808 65
"1085" 6 -1 2.84010000002384 21
"1086" 6 1 2.90319999998808 61
"1087" 6 -2 1.73879999998817 7
"1088" 6 -2 1.62140000003576 5
"1089" 6 -1 1.71519999998808 8
"1090" 6 1 1.8025 84
"1091" 6 2 2.18530000001192 92
"1092" 6 -2 1.40339999997616 3
"1093" 6 -1 1.21839999997616 47
"1094" 6 1 1.49710000000009 98
"1095" 6 -1 3.34809999996424 42
"1096" 6 -1 1.34660000002384 17
"1097" 6 1 1.35979999998817 76
"1098" 6 -1 1.4465 8
"1099" 6 2 2.84359999996424 98
"1100" 6 2 1.34159999996424 89
"1101" 6 -2 1.49180000001192 8
"1102" 6 -2 1.10619999998808 6
"1103" 6 2 1.35960000000009 88
"1104" 6 -2 1.10779999995232 12
"1105" 6 1 1.25839999998803 95
"1106" 6 2 1.82809999997611 98
"1107" 6 -2 1.82669999998808 3
"1108" 6 2 1.37189999998803 91
"1109" 6 1 1.49569999996433 97
"1110" 6 -2 2.10510000002384 1
"1111" 6 -1 2.20629999995232 2
"1112" 6 -1 2.67489999997616 25
"1113" 6 2 1.64859999997611 97
"1114" 6 2 2.1105 98
"1115" 6 -2 1.24879999995232 24
"1116" 6 -2 1.61830000001192 16
"1117" 6 -1 1.44929999998817 23
"1118" 6 1 1.30630000001192 79
"1119" 6 -1 1.45380000001192 13
"1120" 6 2 2.37669999998808 81
"1121" 6 -1 1.72030000000005 10
"1122" 6 -1 1.59280000001192 8
"1123" 6 2 1.75160000002384 94
"1124" 6 1 1.6925 84
"1125" 7 -2 3.22902000000002 12
"1126" 7 2 1.35153999999998 97
"1127" 7 -1 2.434 22
"1128" 7 -2 2.13421999999997 3
"1129" 7 -1 2.81323999999999 30
"1130" 7 2 1.52852000000002 99
"1131" 7 -1 1.58865999999997 24
"1132" 7 -1 1.532 24
"1133" 7 -1 1.00903999999998 14
"1134" 7 2 2.01432000000001 100
"1135" 7 2 2.02297999999998 100
"1136" 7 -2 2.31162 8
"1137" 7 -2 1.57223999999999 5
"1138" 7 -1 1.57658000000002 25
"1139" 7 1 1.87565999999997 64
"1140" 7 -1 1.48185999999999 30
"1141" 7 2 1.13785999999999 99
"1142" 7 -1 1.74012 27
"1143" 7 -2 1.31259999999998 2
"1144" 7 -2 1.33738 3
"1145" 7 2 1.86496000000002 99
"1146" 7 1 1.39806 75
"1147" 7 2 1.61185999999999 99
"1148" 7 -2 1.84840000000002 2
"1149" 7 -1 1.55703999999998 23
"1150" 7 2 1.77328000000003 99
"1151" 7 2 1.28915999999997 99
"1152" 7 1 1.29026000000001 94
"1153" 7 -2 1.70280000000005 4
"1154" 7 1 1.23857999999996 71
"1155" 7 1 1.54745999999996 80
"1156" 7 2 2.14618000000005 88
"1157" 7 -1 2.09593999999994 38
"1158" 7 1 1.40676000000001 64
"1159" 7 -1 2.10440000000002 36
"1160" 7 1 1.34185999999999 69
"1161" 7 1 1.453 77
"1162" 7 -1 2.09073999999999 26
"1163" 7 1 1.28319999999995 75
"1164" 7 -2 1.64438 2
"1165" 7 2 1.45535999999999 99
"1166" 7 -2 1.92880000000005 2
"1167" 7 2 1.79026000000001 99
"1168" 7 -2 1.76159999999998 8
"1169" 7 -2 1.51918000000005 3
"1170" 7 1 1.11081999999995 87
"1171" 7 1 1.28256000000006 68
"1172" 7 1 1.34368000000005 75
"1173" 7 -1 2.16888 22
"1174" 7 -1 1.62954000000004 24
"1175" 7 2 1.31956000000006 98
"1176" 7 -2 1.65597999999998 4
"1177" 7 -2 1.34531999999995 2
"1178" 7 2 1.72983999999997 96
"1179" 7 -2 3.08942000000004 2
"1180" 7 2 2.53697999999998 86
"1181" 7 1 1.64842000000004 75
"1182" 7 2 1.38554000000004 99
"1183" 7 1 2.65469999999995 79
"1184" 7 -2 2.08095999999996 14
"1185" 7 -1 2.405 29
"1186" 7 -2 3.58573999999999 1
"1187" 7 1 1.82476000000001 79
"1188" 7 -1 1.83823999999999 27
"1189" 7 1 1.40230000000005 74
"1190" 7 2 2.42368000000005 77
"1191" 7 1 1.67945999999996 74
"1192" 7 -1 3.29628000000003 19
"1193" 7 2 1.67164000000001 87
"1194" 7 -2 2.46778000000003 8
"1195" 7 1 2.07635999999999 72
"1196" 7 2 2.51707999999996 90
"1197" 7 -2 1.93421999999997 14
"1198" 7 2 1.89930000000005 88
"1199" 7 -2 2.31954000000004 6
"1200" 7 -1 3.99345999999996 2
"1201" 7 -1 2.16785999999999 19
"1202" 7 2 1.77673999999999 90
"1203" 7 -1 2.02333999999997 24
"1204" 7 1 1.42595999999996 72
"1205" 7 2 2.33040000000002 92
"1206" 7 -1 2.48276000000001 39
"1207" 7 1 1.43162 68
"1208" 7 -2 1.71930000000005 24
"1209" 7 -2 4.29587999999989 2
"1210" 7 -1 2.19771999999997 2
"1211" 7 -2 3.0376399999999 3
"1212" 7 1 2.11773999999999 72
"1213" 7 -2 4.5738600000001 1
"1214" 7 1 1.5476399999999 72
"1215" 7 2 1.63734000000008 90
"1216" 7 -1 2.05480000000005 17
"1217" 7 -1 1.9253600000001 21
"1218" 7 -2 2.109 2
"1219" 7 -2 1.83191999999993 5
"1220" 7 -2 2.02684000000008 2
"1221" 7 1 2.03702000000002 58
"1222" 7 1 3.52093999999994 75
"1223" 7 -2 2.87347999999998 2
"1224" 7 -2 2.79554000000004 3
"1225" 7 2 1.98245999999996 87
"1226" 7 -1 3.22406000000006 27
"1227" 7 1 1.88823999999999 74
"1228" 7 2 1.72328000000003 91
"1229" 7 2 1.6155 92
"1230" 7 -2 3.0663600000001 3
"1231" 7 1 1.62441999999993 77
"1232" 7 2 1.63789999999991 86
"1233" 7 -1 2.75832000000007 33
"1234" 7 2 1.88121999999997 96
"1235" 7 -1 1.93354000000004 30
"1236" 7 1 1.932 69
"1237" 7 -1 1.73882000000007 17
"1238" 7 -1 1.72706000000006 12
"1239" 7 1 1.83452000000002 64
"1240" 7 1 1.30578000000003 65
"1241" 7 1 1.52439999999991 78
"1242" 7 1 1.38080000000005 71
"1243" 7 -1 1.5091399999999 21
"1244" 7 -1 2.13367999999993 3
"1245" 7 2 1.91817999999993 91
"1246" 7 2 1.83945999999996 97
"1247" 7 -1 1.45165999999992 22
"1248" 7 -2 1.3443600000001 3
"1249" 7 -1 1.64562000000011 2
"1250" 7 1 1.70604000000004 78
"1251" 7 2 1.46123999999999 99
"1252" 7 -1 1.58662000000011 26
"1253" 7 1 1.7166399999999 72
"1254" 7 2 1.39262000000011 99
"1255" 7 -1 1.56462000000011 39
"1256" 7 2 1.75110000000009 92
"1257" 7 1 1.14967999999993 72
"1258" 7 2 1.20197999999998 91
"1259" 7 2 1.02482000000007 94
"1260" 7 -1 1.96084000000008 43
"1261" 7 -2 1.1735 3
"1262" 7 -2 1.19645999999996 1
"1263" 7 -1 1.323 16
"1264" 7 -1 1.31152000000002 13
"1265" 7 2 1.27993999999994 94
"1266" 7 -1 1.8843600000001 29
"1267" 7 1 1.15908000000007 80
"1268" 7 -1 1.31530000000005 7
"1269" 7 1 1.09456000000006 72
"1270" 7 -1 1.39269999999995 29
"1271" 7 1 1.12543999999994 71
"1272" 7 1 1.232 85
"1273" 7 1 1.25934000000008 89
"1274" 7 -2 1.24119999999995 3
"1275" 7 -2 1.26141999999993 2
"1276" 7 2 1.22937999999989 86
"1277" 7 1 1.88202000000002 84
"1278" 7 1 1.37956000000006 76
"1279" 7 -2 1.7571399999999 21
"1280" 7 -1 0.919820000000065 26
"1281" 7 1 0.945719999999972 69
"1282" 7 1 0.948 78
"1283" 7 2 1.28232000000007 99
"1284" 7 -2 1.94976000000001 9
"1285" 7 -1 1.78671999999997 10
"1286" 7 1 1.4938600000001 80
"1287" 7 -1 1.27737999999989 27
"1288" 7 -2 1.37882000000007 4
"1289" 7 2 1.62076000000001 81
"1290" 7 2 1.0668600000001 84
"1291" 7 -1 1.12493999999994 30
"1292" 7 -2 1.45117999999993 2
"1293" 7 -1 1.20558000000007 7
"1294" 7 2 1.26015999999992 87
"1295" 7 -2 1.5213600000001 3
"1296" 7 -1 1.14476000000001 5
"1297" 7 1 1.2445 65
"1298" 7 -2 2.24502000000002 3
"1299" 7 2 1.499 90
"1300" 7 2 1.34702000000002 98
"1301" 7 -2 2.156 2
"1302" 7 1 1.72347999999998 76
"1303" 7 2 1.47697999999998 99
"1304" 7 2 0.974219999999972 90
"1305" 7 -2 3.40108000000007 5
"1306" 7 2 0.852239999999991 90
"1307" 7 2 0.871300000000047 90
"1308" 7 -1 1.04487999999989 21
"1309" 8 -1 3.37489999997616 23
"1310" 8 -1 3.27020000004768 44
"1311" 8 1 3.13119999992847 99
"1312" 8 -2 3.2935 45
"1313" 8 1 4.82139999997616 87
"1314" 8 -1 3.77629999995232 52
"1315" 8 1 4.50909999990463 94
"1316" 8 -2 3.053 29
"1317" 8 2 2.4025 93
"1318" 8 1 2.24589999997616 92
"1319" 8 -2 2.88989999997616 37
"1320" 8 2 2.2155 98
"1321" 8 -1 2.45030000007153 41
"1322" 8 1 2.14420000004768 92
"1323" 8 -1 2.50969999992847 19
"1324" 8 1 2.18039999997616 91
"1325" 8 1 2.81770000004768 94
"1326" 8 -1 3.551 30
"1327" 8 -1 1.95220000004768 16
"1328" 8 -2 2.69530000007153 37
"1329" 8 1 2.81060000002384 72
"1330" 8 -2 2.22479999995232 12
"1331" 8 1 3.23819999992847 100
"1332" 8 1 2.81329999995232 88
"1333" 8 2 2.75560000002384 95
"1334" 8 -2 3.06260000002384 33
"1335" 8 -2 2.2565 33
"1336" 8 2 2.0495 100
"1337" 8 2 4.2835 98
"1338" 8 2 2.57580000007153 99
"1339" 8 -2 2.40620000004768 50
"1340" 8 -1 2.17410000002384 26
"1341" 8 1 1.94919999992847 70
"1342" 8 2 2.67779999995232 96
"1343" 8 -1 3.73310000002384 26
"1344" 8 2 1.89979999995232 100
"1345" 8 2 3.51289999997616 98
"1346" 8 2 1.87460000002384 99
"1347" 8 2 3.695 99
"1348" 8 -2 2.7475 49
"1349" 8 -1 2.02889999997616 35
"1350" 8 -1 1.873 18
"1351" 8 -1 2.55770000004768 21
"1352" 8 2 3.56779999995232 73
"1353" 8 1 2.26639999997616 72
"1354" 8 -2 2.12269999992847 49
"1355" 8 -2 3.00789999997616 23
"1356" 8 2 1.6215 100
"1357" 8 2 2.22769999992847 97
"1358" 8 2 2.44419999992847 95
"1359" 8 1 2.3935 95
"1360" 8 -1 1.34289999997616 50
"1361" 8 -1 2.20529999995232 37
"1362" 8 2 1.73570000004768 99
"1363" 8 1 2.23479999995232 85
"1364" 8 -2 2.04870000004768 33
"1365" 8 1 2.10359999990463 78
"1366" 8 1 1.25079999995232 81
"1367" 8 -2 1.587 51
"1368" 8 -1 2.14419999992847 1
"1369" 8 2 2.77789999997616 48
"1370" 8 -1 1.89470000004768 35
"1371" 8 -1 2.65110000002384 41
"1372" 8 -1 1.46360000002384 6
"1373" 8 -2 2.30140000009537 49
"1374" 8 1 1.89429999995232 67
"1375" 8 -2 2.16820000004768 2
"1376" 8 -1 1.21929999995232 5
"1377" 8 2 1.61139999997616 99
"1378" 8 -1 1.3255 2
"1379" 8 -2 1.33739999997616 4
"1380" 8 1 2.0185 63
"1381" 8 -2 1.90889999997616 53
"1382" 8 -2 1.9365 27
"1383" 8 1 2.33389999997616 75
"1384" 8 2 2.99019999992847 98
"1385" 8 -2 2.707 50
"1386" 8 -1 4.29840000009537 48
"1387" 8 -2 4.74010000002384 8
"1388" 8 -1 2.4105 39
"1389" 8 1 2.07260000002384 79
"1390" 8 1 1.6315 81
"1391" 8 2 2.69490000009537 99
"1392" 8 2 2.54639999997616 99
"1393" 8 -1 1.58169999992847 52
"1394" 8 -2 2.08289999997616 36
"1395" 8 1 1.83660000002384 98
"1396" 8 2 2.53970000004768 97
"1397" 8 1 2.04669999992847 86
"1398" 8 -2 2.314 38
"1399" 8 1 2.30579999995232 94
"1400" 8 2 2.52979999995232 98
"1401" 8 -1 2.42489999997616 46
"1402" 8 2 1.32910000002384 98
"1403" 8 1 1.46370000004768 98
"1404" 8 1 1.03839999997616 99
"1405" 8 2 1.74579999995232 98
"1406" 8 -1 1.81419999992847 30
"1407" 8 2 2.94819999992847 99
"1408" 8 -1 4.0555 44
"1409" 8 2 4.6575 99
"1410" 8 1 1.39420000004768 97
"1411" 8 -1 1.94470000004768 29
"1412" 8 -1 3.5085 21
"1413" 8 -2 3.65130000007153 19
"1414" 8 1 2.21 81
"1415" 8 -1 1.79480000007153 36
"1416" 8 1 2.38169999992847 75
"1417" 8 1 1.19140000009537 74
"1418" 8 -2 2.82310000002384 26
"1419" 8 -2 1.84739999997616 27
"1420" 8 -2 1.74410000002384 15
"1421" 8 1 1.48760000002384 67
"1422" 8 2 1.96220000004768 71
"1423" 8 2 1.47530000007153 98
"1424" 8 2 1.35439999997616 98
"1425" 8 2 1.51609999990463 97
"1426" 8 -2 1.45319999992847 23
"1427" 8 -2 1.801 13
"1428" 8 1 1.31110000002384 73
"1429" 8 -2 1.44380000007153 6
"1430" 8 -1 1.07560000002384 13
"1431" 8 -2 1.46929999995232 3
"1432" 8 -1 1.08929999995232 15
"1433" 8 1 1.86610000002384 67
"1434" 8 -2 1.20739999997616 13
"1435" 8 -1 1.06489999997616 13
"1436" 8 2 1.58829999995232 98
"1437" 8 1 1.97039999997616 80
"1438" 8 2 1.63659999990463 98
"1439" 8 2 1.34189999997616 100
"1440" 8 -2 1.3875 3
"1441" 8 2 2.51729999995232 100
"1442" 8 -2 1.89660000002384 46
"1443" 8 -1 1.76779999995232 26
"1444" 8 1 1.76060000002384 78
"1445" 8 -1 1.33339999997616 26
"1446" 8 1 1.5625 87
"1447" 8 -1 1.34920000004768 31
"1448" 8 -1 1.37779999995232 19
"1449" 8 -2 1.68919999992847 1
"1450" 8 -2 1.36860000002384 3
"1451" 8 2 3.18260000002384 98
"1452" 8 1 1.78129999995232 83
"1453" 8 2 1.38539999997616 98
"1454" 8 -1 1.13539999997616 23
"1455" 8 -2 1.14789999997616 7
"1456" 8 -1 1.87970000004768 50
"1457" 8 1 1.22360000002384 74
"1458" 8 -1 1.50970000004768 25
"1459" 8 -1 2.05089999997616 50
"1460" 8 1 1.872 74
"1461" 8 1 1.06089999997616 72
"1462" 8 2 1.89110000002384 99
"1463" 8 -1 1.34589999997616 35
"1464" 8 -2 1.45810000002384 17
"1465" 8 2 2.236 99
"1466" 8 1 1.559 73
"1467" 8 -2 1.82439999997616 13
"1468" 8 1 1.16410000002384 79
"1469" 8 2 1.2395 95
"1470" 8 -2 1.712 3
"1471" 8 -2 2.00360000002384 47
"1472" 8 -2 1.43930000007153 5
"1473" 8 -1 1.05080000007153 23
"1474" 8 2 1.77009999990463 94
"1475" 8 -2 1.333 50
"1476" 8 -1 1.48559999990463 26
"1477" 8 -2 1.92989999997616 0
"1478" 8 1 1.08859999990463 68
"1479" 8 2 1.49010000002384 98
"1480" 8 -2 1.1575 1
"1481" 8 2 1.45380000007153 98
"1482" 8 1 1.28529999995232 97
"1483" 8 -2 1.50379999995232 1
"1484" 8 1 2.195 83
"1485" 8 -1 1.52889999997616 47
"1486" 8 2 1.23820000004768 98
"1487" 8 -1 1.26289999997616 51
"1488" 8 1 1.7195 79
"1489" 8 1 1.14640000009537 77
"1490" 8 -1 1.29910000002384 22
"1491" 8 -1 1.1105 26
"1492" 8 1 1.95160000002384 76
"1493" 8 2 2.19310000002384 97
"1494" 8 2 2.30529999995232 99
"1495" 9 -2 1.937 18
"1496" 9 2 1.64169999998808 97
"1497" 9 1 1.86619999998808 57
"1498" 9 2 1.61769999998808 100
"1499" 9 -2 1.61809999996424 1
"1500" 9 2 1.52039999997616 98
"1501" 9 -1 1.57610000002384 44
"1502" 9 -1 3.222 52
"1503" 9 -1 1.85819999998808 32
"1504" 9 2 1.85240000003576 82
"1505" 9 -2 1.86489999997616 3
"1506" 9 1 1.84359999996424 49
"1507" 9 -1 1.55289999997616 31
"1508" 9 -2 1.65019999998808 5
"1509" 9 -1 1.60330000001192 44
"1510" 9 2 1.95489999997616 66
"1511" 9 1 2.31089999997616 51
"1512" 9 -1 1.68330000001192 46
"1513" 9 1 1.86730000001192 60
"1514" 9 2 1.8235 99
"1515" 9 -1 3.05809999996424 16
"1516" 9 -1 2.38540000003576 7
"1517" 9 1 1.93520000004768 88
"1518" 9 -1 2.24769999998808 42
"1519" 9 -1 1.91730000001192 3
"1520" 9 1 1.672 51
"1521" 9 2 2.90919999998808 99
"1522" 9 -2 1.60739999997616 17
"1523" 9 1 2.07719999998808 97
"1524" 9 2 2.93489999997616 97
"1525" 9 -2 1.7765 3
"1526" 9 2 1.75869999998808 99
"1527" 9 1 1.81969999998808 67
"1528" 9 -1 2.50260000002384 48
"1529" 9 2 2.00320000004768 97
"1530" 9 1 1.94459999996424 51
"1531" 9 1 2.03739999997616 55
